ADDR_ID, LAT, LON, HUISNR, STRAAT_ID, STRAATNM, POSTCODE, NISCODE, GEM_NAAM, MATCH_NIS, MATCH_GEM
6017350, 50.6982463304, 4.7419959326, , 21669, 31, 20180917220409, , , 20171205092354, 
6017347, 50.698436367, 4.74193001698, , 21666, 29, 20180917220409, , , 20171205092354, 
6017358, 50.6945507258, 4.74421127036, , 21677, 39, 20180917220409, , , 20171205092354, 
6017360, 50.6948172859, 4.74261247719, , 21679, 40, 20180917220409, , , 20171205092354, 
6017357, 50.6973553487, 4.7418611245, , 21676, 38, 20180917220409, , , 20171205092354, 
6017356, 50.6976946599, 4.74223739056, , 21675, 37, 20180917220409, , , 20171205092354, 
6017354, 50.6979100925, 4.74230768654, , 21673, 35, 20180917220409, , , 20171205092354, 
6017352, 50.6980748589, 4.74214248031, , 21671, 33, 20180917220409, , , 20171205092354, 
6020558, 50.7076805971, 4.74143881983, , 16543, 23, 20180917220409, 20171208094602, , 20171205092354, 
6020562, 50.7078054262, 4.74200119591, , 1432664, 28, 20180917220409, 20171208094602, , 20171205092354, 
6022181, 50.7079390646, 4.74298684766, , 48485, 13, 20180917220409, 20171208102722, , 20171205092354, 
6020560, 50.7079987767, 4.7415274087, , 16545, 25, 20180917220409, 20171208094602, , 20171205092354, 
6022183, 50.7083016364, 4.74313399634, , 48487, 15, 20180917220409, 20171208102722, , 20171205092354, 
6020563, 50.7086009125, 4.74160255024, , 16547, 29, 20180917220409, 20171208094602, , 20171205092354, 
6020571, 50.7086035164, 4.74238705858, , 16554, 6, 20180917220409, , , 20171205092354, 
6022185, 50.7087162791, 4.743281859, , 48489, 17, 20180917220409, 20171208102722, , 20171205092354, 
6022187, 50.708869479, 4.74357745712, , 48491, 19, 20180917220409, 20171208102722, , 20171205092354, 
6020565, 50.7089420214, 4.74176577504, , 16549, 31, 20180917220409, 20171208094602, , 20171205092354, 
6022190, 50.7090731049, 4.7434811037, , 48494, 21, 20180917220409, 20171208102722, , 20171205092354, 
6022191, 50.7092700528, 4.74434236322, , 48495, 22, 20180917220409, 20171208102722, , 20171205092354, 
6020548, 50.7094530947, 4.74240280983, , 16534, 12, 20180917220409, 20171208094602, , 20171205092354, 
6022193, 50.7097684748, 4.74477915539, , 48497, 24, 20180917220409, 20171208102722, , 20171205092354, 
6021041, 50.7012503893, 4.73965277153, , 19751, 3, 20180917220409, 20171205165300, , 20171205092354, 
6021021, 50.7016259296, 4.73994736212, , 19731, 1, 20180917220409, 20171205165300, , 20171205092354, 
6017359, 50.7016336082, 4.74042716655, , 21678, 4, 20180917220409, , , 20171205092354, 
6017362, 50.7014390767, 4.74048829235, , 21681, 6, 20180917220409, , , 20171205092354, 
6017337, 50.6996244555, 4.74052058998, , 21656, 18, 20180917220409, , , 20171205092354, 
6017422, 50.7009106911, 4.74058080777, , 21741, 8, 20181005220409, , , 20171205092354, 
6017363, 50.7011187458, 4.7405929124, , 21682, 6A, 20180917220409, , , 20171205092354, 
6017335, 50.6999488257, 4.74061773075, , 21654, 16, 20180917220409, , , 20171205092354, 
6017334, 50.7001189745, 4.74065034563, , 21653, 14, 20180917220409, , , 20171205092354, 
6017332, 50.700429941, 4.74071348995, , 21651, 12, 20180917220409, , , 20171205092354, 
6017330, 50.7005584742, 4.74075435202, , 21649, 10, 20180917220409, , , 20171205092354, 
6017331, 50.7011638663, 4.74117370163, , 21650, 11, 20180917220409, , , 20171205092354, 
6021977, 50.7014612126, 4.74119066737, , 47471, 1, 20180917220409, 20171208112046, , 20171205092354, 
6017333, 50.7002929062, 4.74128249139, , 21652, 13, 20180917220409, , , 20171205092354, 
6017336, 50.699688748, 4.74145380251, , 21655, 17, 20180917220409, , , 20171205092354, 
6021980, 50.7006544688, 4.74221046262, , 47474, 4, 20180917220409, 20171208112046, , 20171205092354, 
6001920, 50.703877264, 4.73955490643, , 15034, 5A, 20180917220409, 20171208110831, , 20171205092354, 
6001918, 50.7033540364, 4.73957182481, , 15032, 4, 20180917220409, 20171208110831, , 20171205092354, 
6000963, 50.7034179578, 4.73964760489, , 13964, 6, 20180917220409, 20171208110831, , 20171205092354, 
6001907, 50.7027522524, 4.73965784438, , 15023, 2, 20180917220409, 20171208110831, , 20171205092354, 
6000965, 50.7034703165, 4.73968425359, , 13966, 8, 20180917220409, 20171208110831, , 20171205092354, 
6001816, 50.7035970002, 4.73974931546, , 14932, 10, 20180917220409, 20171208110831, , 20171205092354, 
6021085, 50.7018319344, 4.73975738965, , 19795, 8, 20180917220409, 20171205165300, , 20171205092354, 
6021064, 50.7019756293, 4.7398376101, , 19774, 4A, 20180917220409, 20171205165300, , 20171205092354, 
6021032, 50.7022887975, 4.73998163378, , 19742, 2, 20180917220409, 20171205165300, , 20171205092354, 
6001820, 50.7038562321, 4.74003841723, , 14936, 18, 20180917220409, 20171208110831, , 20171205092354, 
6001817, 50.7036532516, 4.74007201595, , 14933, 12, 20180917220409, 20171208110831, , 20171205092354, 
6001819, 50.7038223719, 4.74024478102, , 14935, 16, 20180917220409, 20171208110831, , 20171205092354, 
6001818, 50.7037717266, 4.74039287416, , 14934, 14, 20180917220409, 20171208110831, , 20171205092354, 
6017361, 50.7021518625, 4.74061134016, , 21680, 5, 20180917220409, , , 20171205092354, 
6017329, 50.7025192957, 4.74064710368, , 21648, 1, 20180917220409, , , 20171205092354, 
6017348, 50.7023452548, 4.74074100151, , 21667, 3, 20180917220409, , , 20171205092354, 
6017421, 50.7018367902, 4.7408086061, , 21740, 7, 20180917220409, , , 20171205092354, 
6022188, 50.7029822012, 4.74111141794, , 48492, 2, 20180917220409, 20171208102722, , 20171205092354, 
6022178, 50.7034763101, 4.74112796304, , 48482, 1, 20180917220409, 20171208102722, , 20171205092354, 
6022226, 50.7039449232, 4.74130344449, , 48530, 5, 20180917220409, 20171208102722, , 20171205092354, 
6022199, 50.7037804554, 4.74131701967, , 48503, 3, 20180917220409, 20171208102722, , 20171205092354, 
6022230, 50.7032942414, 4.74159947417, , 48534, 6, 20180917220409, 20171208102722, , 20171205092354, 
6022234, 50.7038339813, 4.74183042647, , 48538, 6B, 20180917220409, 20171208102722, , 20171205092354, 
6022236, 50.7039523759, 4.74204338018, , 48540, 8, 20180917220409, 20171208102722, , 20171205092354, 
6001909, 50.7039742295, 4.74011393036, , 15024, 22, 20180917220409, 20171208110831, , 20171205092354, 
6022179, 50.7041353052, 4.74198606142, , 48483, 10, 20180917220409, 20171208102722, , 20171205092354, 
6022180, 50.7042503766, 4.74199250635, , 48484, 12, 20180917220409, 20171208102722, , 20171205092354, 
6001910, 50.7042675078, 4.74038168956, , 15025, 24, 20180917220409, 20171208110831, , 20171205092354, 
6022182, 50.704391377, 4.74215236597, , 48486, 14, 20180917220409, 20171208102722, , 20171205092354, 
6000964, 50.7045065709, 4.73923632748, , 13965, 7, 20180917220409, 20171208110831, , 20171205092354, 
6001911, 50.7045847868, 4.74044936811, , 15026, 26, 20180917220409, 20171208110831, , 20171205092354, 
6001912, 50.7047547628, 4.74019147748, , 15027, 28, 20180917220409, 20171208110831, , 20171205092354, 
6001914, 50.7048320926, 4.73994534627, , 15029, 30, 20180917220409, 20171208110831, , 20171205092354, 
6001915, 50.704932893, 4.73887687251, , 1432620, 32, 20180917220409, 20171208110831, , 20171205092354, 
6001916, 50.7049684058, 4.73859049017, , 15030, 32A, 20180917220409, 20171208110831, , 20171205092354, 
6022235, 50.7050248553, 4.74142515717, , 48539, 7, 20180917220409, 20171208102722, , 20171205092354, 
6001917, 50.7050448806, 4.73793742541, , 15031, 34, 20180917220409, 20171208110831, , 20171205092354, 
6020320, 50.7051817425, 4.73944661015, , 24542, 1, 20180917220409, , , 20171205092354, 
6022237, 50.7053877255, 4.74162394866, , 48541, 9, 20180917220409, 20171208102722, , 20171205092354, 
6020564, 50.7054731061, 4.73961379143, , 16548, 3, 20180917220409, , , 20171205092354, 
6020573, 50.7059004079, 4.74005922568, , 16556, 9, 20180917220409, 20171208094602, , 20171205092354, 
6022200, 50.7059749412, 4.74294520743, , 48504, 32, 20180917220409, 20171208102722, , 20171205092354, 
6020547, 50.7060500681, 4.74035807335, , 16533, 11, 20180917220409, 20171208094602, , 20171205092354, 
6022201, 50.7061622879, 4.74301820779, , 48505, 34, 20180917220409, 20171208102722, , 20171205092354, 
6020546, 50.7061692311, 4.74120998886, , 16532, 10, 20181005220409, 20171208094602, , 20171205092354, 
6020572, 50.706392303, 4.73883838772, , 16555, 7, 20180917220409, 20171208094602, , 20171205092354, 
6022195, 50.7063814207, 4.74254212175, , 48499, 25A, 20180917220409, 20171208102722, , 20171205092354, 
6020549, 50.7063906832, 4.74062665029, , 16535, 13, 20180917220409, 20171208094602, , 20171205092354, 
6020557, 50.7066933631, 4.74264198913, , 16542, 20, 20180917220409, 20171208094602, , 20171205092354, 
6020553, 50.7067809557, 4.74187762181, , 16539, 16, 20180917220409, 20171208094602, , 20171205092354, 
6020550, 50.7069048369, 4.74158454742, , 16536, 14, 20180917220409, 20171208094602, , 20171205092354, 
6019466, 50.7008189824, 4.73740215484, , 21245, 3, 20180917220409, 20171208115632, , 20171205092354, 
6022403, 50.70168115, 4.73744876351, , 49110, 16, 20180917220409, 20171207144549, , 20171205092354, 
6019445, 50.7011892116, 4.73758216499, , 21224, 1, 20180917220409, 20171208115632, , 20171205092354, 
6021042, 50.6997479231, 4.7376724167, , 19752, 30, 20180917220409, 20171205165300, , 20171205092354, 
6021039, 50.6999208321, 4.73778510914, , 19749, 28, 20180917220409, 20171205165300, , 20171205092354, 
6021038, 50.7002356259, 4.73789383621, , 19748, 26, 20180917220409, 20171205165300, , 20171205092354, 
6021037, 50.7003607526, 4.73794130968, , 19747, 24, 20180917220409, 20171205165300, , 20171205092354, 
6021035, 50.7005099737, 4.73800455053, , 19745, 22, 20180917220409, 20171205165300, , 20171205092354, 
6022406, 50.7013929728, 4.73808124022, , 49113, 17, 20180917220409, 20171207144549, , 20171205092354, 
6021033, 50.7006603682, 4.73818216356, , 19743, 20, 20180917220409, 20171205165300, , 20171205092354, 
6022402, 50.7013369227, 4.73820461074, , 49109, 15, 20180917220409, 20171207144549, , 20171205092354, 
6021030, 50.7007839868, 4.73843186704, , 19740, 18, 20180917220409, 20171205165300, , 20171205092354, 
6022398, 50.701659357, 4.73854564733, , 49106, 13A, 20180917220409, 20171207144549, , 20171205092354, 
6021082, 50.7003981729, 4.73854422361, , 19792, 7, 20180917220409, 20171205165300, , 20171205092354, 
6022399, 50.7016489374, 4.73863309664, , 49107, 13B, 20180917220409, 20171207144549, , 20171205092354, 
6021028, 50.7009408878, 4.73865142291, , 19738, 16, 20180917220409, 20171205165300, , 20171205092354, 
6022397, 50.7016150274, 4.73878731406, , 49105, 13, 20180917220409, 20171207144549, , 20171205092354, 
6021026, 50.7011794764, 4.73904215054, , 19736, 14, 20180917220409, 20171205165300, , 20171205092354, 
6022395, 50.7015336499, 4.73907512556, , 49103, 11, 20180917220409, 20171207144549, , 20171205092354, 
6021024, 50.7014419465, 4.73941675003, , 19734, 12, 20180917220409, 20171205165300, , 20171205092354, 
6021022, 50.7015900143, 4.73953432361, , 19732, 10, 20180917220409, 20171205165300, , 20171205092354, 
6021065, 50.7010406889, 4.73956751863, , 19775, 5, 20180917220409, 20171205165300, , 20171205092354, 
6021061, 50.697024167, 4.73668655179, , 19771, 46, 20180917220409, 20171205165300, , 20171205092354, 
6021067, 50.6957543834, 4.7367296847, , 19777, 51, 20180917220409, 20171205165300, , 20171205092354, 
6021070, 50.6955156031, 4.73685495915, , 19780, 55, 20180917220409, 20171205165300, , 20171205092354, 
6021057, 50.6976886311, 4.73688706697, , 19767, 40, 20180917220409, 20171205165300, , 20171205092354, 
6021072, 50.6951443069, 4.73693095225, , 19782, 57, 20180917220409, 20171205165300, , 20171205092354, 
6021053, 50.6981944288, 4.7371081545, , 19763, 36A, 20180917220409, 20171205165300, , 20171205092354, 
6021055, 50.6970762256, 4.73720297646, , 19765, 39, 20180917220409, 20171205165300, , 20171205092354, 
6021052, 50.6984274588, 4.73725130594, , 19762, 36, 20180917220409, 20171205165300, , 20171205092354, 
6021050, 50.6988655249, 4.73729040323, , 19760, 34, 20180917220409, 20171205165300, , 20171205092354, 
6021045, 50.6979265208, 4.73742155661, , 19755, 31A, 20180917220409, 20171205165300, , 20171205092354, 
6021049, 50.6992355893, 4.7374643397, , 19759, 32, 20180917220409, 20171205165300, , 20171205092354, 
6021044, 50.6993483997, 4.73753012188, , 19754, 30B, 20180917220409, 20171205165300, , 20171205092354, 
6021051, 50.6976916473, 4.73752538003, , 19761, 35, 20180917220409, 20171205165300, , 20171205092354, 
6021043, 50.6994721726, 4.73758330582, , 19753, 30A, 20180917220409, 20171205165300, , 20171205092354, 
6021048, 50.6981394837, 4.73758124712, , 19758, 31D, 20180917220409, 20171205165300, , 20171205092354, 
6021046, 50.6979075673, 4.73766730517, , 19756, 31B, 20180917220409, 20171205165300, , 20171205092354, 
6021047, 50.697998097, 4.73770290045, , 19757, 31C, 20180917220409, 20171205165300, , 20171205092354, 
6021086, 50.6992479501, 4.73786431557, , 19796, 9, 20181002220242, 20171205165300, , 20171208102722, 
6021023, 50.6990958853, 4.73790169707, , 19733, 11, 20180917220409, 20171205165300, , 20171205092354, 
6017342, 50.6988640387, 4.74118002615, , 21661, 24, 20180917220409, , , 20171205092354, 
6017344, 50.6984635918, 4.74130384121, , 21663, 26, 20180917220409, , , 20171205092354, 
6017346, 50.6983204476, 4.74143664983, , 21665, 28, 20180917220409, , , 20171205092354, 
6017349, 50.6981322981, 4.74146599352, , 21668, 30, 20180917220409, , , 20171205092354, 
6017338, 50.6993340873, 4.74151780373, , 21657, 19, 20180917220409, , , 20171205092354, 
6017351, 50.6979506074, 4.74156953765, , 21670, 32, 20181005220409, , , 20171205092354, 
6017340, 50.6991568901, 4.74162012327, , 21659, 21, 20180917220409, , , 20171205092354, 
6017353, 50.6977171623, 4.74168825949, , 21672, 34, 20180917220409, , , 20171205092354, 
6017341, 50.6989610036, 4.74169935714, , 21660, 23, 20180917220409, , , 20171205092354, 
6017355, 50.6975408592, 4.74176952133, , 21674, 36, 20180917220409, , , 20171205092354, 
6017343, 50.6988012722, 4.7418043799, , 21662, 25, 20180917220409, , , 20171205092354, 
6017345, 50.6986431712, 4.74187043219, , 21664, 27, 20180917220409, , , 20171205092354, 
6019867, 50.7005955934, 4.73466980948, , 22456, 29, 20181116220845, 20171208110034, , 20171208094602, 
6019871, 50.7009395545, 4.73469506178, , 22870, 33, 20180917220409, 20171208110034, , 20171205092354, 
6019869, 50.700760507, 4.73472425987, , 22868, 31, 20180917220409, 20171208110034, , 20171205092354, 
6019872, 50.7011397304, 4.73474861477, , 22871, 35, 20180917220409, 20171208110034, , 20171205092354, 
6019883, 50.7012090028, 4.73477372773, , 22882, 9, 20180917220409, 20171208110034, , 20171205092354, 
6019862, 50.7000795755, 4.73482997166, , 22452, 21, 20180917220409, 20171208110034, , 20171205092354, 
6019859, 50.6995794025, 4.73500087145, , 1435269, 17, 20180917220409, 20171208110034, , 20171205092354, 
6019860, 50.6998620266, 4.73505284345, , 22450, 19, 20180917220409, 20171208110034, , 20171205092354, 
6019866, 50.7007303291, 4.73515842517, , 22455, 28, 20180917220409, 20171208110034, , 20171205092354, 
6019870, 50.7011906306, 4.73522784523, , 22869, 32, 20180917220409, 20171208110034, , 20171205092354, 
6019865, 50.7005001832, 4.73547791633, , 1435270, 26, 20180917220409, 20171208110034, , 20171205092354, 
6019864, 50.7001911274, 4.73549963621, , 22454, 24, 20180917220409, 20171208110034, , 20171205092354, 
6022411, 50.70156841, 4.73596314865, , 49117, 23, 20180917220409, 20171207144549, , 20171205092354, 
6022410, 50.7015442109, 4.73621816058, , 49116, 21, 20180917220409, 20171207144549, , 20171205092354, 
6022408, 50.701544436, 4.73660272584, , 1424937, 19, 20180917220409, 20171207144549, , 20171205092354, 
6019450, 50.6997188563, 4.73664000069, , 21229, 14, 20180917220409, 20171208115632, , 20171205092354, 
6019446, 50.7002567396, 4.73678582547, , 21225, 10, 20180917220409, 20171208115632, , 20171205092354, 
6019481, 50.700445839, 4.73681113057, , 21260, 8, 20180917220409, 20171208115632, , 20171205092354, 
6019448, 50.7000569535, 4.73686034126, , 21227, 12, 20180917220409, 20171208115632, , 20171205092354, 
6022407, 50.701688837, 4.73697761819, , 49114, 18, 20180917220409, 20171207144549, , 20171205092354, 
6019458, 50.6996221986, 4.73696420806, , 21237, 21, 20180917220409, 20171208115632, , 20171205092354, 
6019455, 50.6997278983, 4.73701398663, , 21234, 19, 20180917220409, 20171208115632, , 20171205092354, 
6019453, 50.6998381317, 4.73707256869, , 21232, 17, 20180917220409, 20171208115632, , 20171205092354, 
6019479, 50.7009492759, 4.73708576811, , 21258, 6, 20180917220409, 20171208115632, , 20171205092354, 
6019447, 50.7004823317, 4.73708445108, , 21226, 11, 20180917220409, 20171208115632, , 20171205092354, 
6019451, 50.7001041548, 4.73713029654, , 21230, 15, 20180917220409, 20171208115632, , 20171205092354, 
6019449, 50.7002922383, 4.73714989884, , 21228, 13, 20180917220409, 20171208115632, , 20171205092354, 
6019456, 50.7014376931, 4.7372161896, , 21235, 2, 20180917220409, 20171208115632, , 20171205092354, 
6019482, 50.7005756116, 4.73722141224, , 21261, 9, 20180917220409, 20171208115632, , 20171205092354, 
6019472, 50.7011494767, 4.73723019253, , 21251, 4, 20180917220409, 20171208115632, , 20171205092354, 
6019480, 50.7006395312, 4.73725610248, , 21259, 7, 20180917220409, 20171208115632, , 20171205092354, 
6019478, 50.7007168636, 4.73734127461, , 21257, 5, 20180917220409, 20171208115632, , 20171205092354, 
6018322, 50.6971455695, 4.73329834713, , 16849, 5, 20180917220409, , , 20171205092354, 
6018238, 50.6970464763, 4.73330191095, , 16358, 3, 20180917220409, , , 20171205092354, 
6018324, 50.6973902678, 4.73356368813, , 16851, 6A, 20180917220409, , , 20171205092354, 
6018235, 50.6970786599, 4.73356843381, , 16355, 1A, 20180917220409, , , 20171205092354, 
6018323, 50.6975715521, 4.73390314472, , 16850, 6, 20180917220409, , , 20171205092354, 
6018321, 50.6976979564, 4.73408150562, , 16848, 4, 20180917220409, , , 20171205092354, 
6018224, 50.6974539774, 4.7343525942, , 16344, 1, 20180917220409, , , 20171205092354, 
6019881, 50.698302744, 4.73449200572, , 22880, 7, 20180917220409, 20171208110034, , 20171205092354, 
6018236, 50.6977516699, 4.7346150931, , 16356, 2, 20181009220309, , , 20171208112046, 
6019873, 50.698615801, 4.73468826296, , 22872, 37, 20180917220409, 20171208110034, , 20171205092354, 
6019851, 50.6978213578, 4.73491649531, , 22443, 1, 20180917220409, 20171208110034, , 20171205092354, 
6019473, 50.697419347, 4.73524561377, , 21252, 40, 20180917220409, 20171208115632, , 20171205092354, 
6019858, 50.6995014385, 4.73544328667, , 22449, 16, 20181002220242, 20171208110034, , 20171208102722, 
6019474, 50.6977109945, 4.7355816299, , 21253, 41, 20180917220409, 20171208115632, , 20171205092354, 
6021080, 50.6952570545, 4.73561777506, , 19790, 64, 20180917220409, 20171205165300, , 20171205092354, 
6019476, 50.6974676074, 4.73576233423, , 21255, 43, 20180917220409, 20171208115632, , 20171205092354, 
6021034, 50.6928042449, 4.73584367405, , 19744, 21, 20180917220409, 20171205165300, , 20171205092354, 
6019460, 50.6988842783, 4.73597484844, , 21239, 22, 20180917220409, 20171208115632, , 20171205092354, 
6019477, 50.6965570774, 4.73600587793, , 21256, 48, 20180917220409, 20171208115632, , 20171205092354, 
6021076, 50.6953225727, 4.73600892001, , 19786, 62, 20180917220409, 20171205165300, , 20171205092354, 
6019470, 50.6982465684, 4.73608901004, , 21249, 35, 20180917220409, 20171208115632, , 20171205092354, 
6019469, 50.6983911966, 4.73629245403, , 21248, 33, 20180917220409, 20171208115632, , 20171205092354, 
6021073, 50.695706843, 4.73630573482, , 19783, 58, 20180917220409, 20171205165300, , 20171205092354, 
6019454, 50.6991620944, 4.73636536911, , 21233, 18, 20180917220409, 20171208115632, , 20171205092354, 
6021069, 50.6961653199, 4.73634645249, , 19779, 54, 20180917220409, 20171205165300, , 20171205092354, 
6019457, 50.6990925808, 4.73637494424, , 21236, 20, 20180917220409, 20171208115632, , 20171205092354, 
6021074, 50.6953350492, 4.73636486425, , 19784, 60, 20180917220409, 20171205165300, , 20171205092354, 
6021071, 50.6958488976, 4.73637434628, , 19781, 56, 20180917220409, 20171205165300, , 20171205092354, 
6019467, 50.6986680553, 4.73640996443, , 21246, 31, 20180917220409, 20171208115632, , 20171205092354, 
6021066, 50.6963396352, 4.73644665278, , 19776, 50, 20180917220409, 20171205165300, , 20171205092354, 
6021068, 50.6962502543, 4.73645234523, , 19778, 52, 20180917220409, 20171205165300, , 20171205092354, 
6019452, 50.6994933746, 4.73651053028, , 21231, 16, 20180917220409, 20171208115632, , 20171205092354, 
6019465, 50.698795519, 4.7366266238, , 21244, 29, 20180917220409, 20171208115632, , 20171205092354, 
6019857, 50.7030302683, 4.73492481647, , 22448, 15, 20180917220409, 20171208110034, , 20171205092354, 
6019855, 50.7019423121, 4.73491971281, , 22446, 13, 20180917220409, 20171208110034, , 20171205092354, 
6019877, 50.7021088962, 4.7353485813, , 22876, 40, 20180917220409, 20171208110034, , 20171205092354, 
6019878, 50.7023970853, 4.73538094444, , 22877, 42, 20180917220409, 20171208110034, , 20171205092354, 
6019874, 50.7019013328, 4.7354541064, , 22873, 38, 20180917220409, 20171208110034, , 20171205092354, 
6022400, 50.7018156141, 4.73825812474, , 49108, 14, 20180917220409, 20171207144549, , 20171205092354, 
6022396, 50.7020435262, 4.73831958134, , 49104, 12, 20180917220409, 20171207144549, , 20171205092354, 
6022429, 50.7017839638, 4.73867818252, , 49541, 9, 20181002220242, 20171207144549, , 20171208102722, 
6022427, 50.7023656268, 4.73875694886, , 49539, 8, 20180917220409, 20171207144549, , 20171205092354, 
6022423, 50.7025599974, 4.73884124197, , 49127, 4, 20180917220409, 20171207144549, , 20171205092354, 
6022425, 50.7024893697, 4.73884265289, , 49537, 6, 20180917220409, 20171207144549, , 20171205092354, 
6022424, 50.7020869999, 4.73890360846, , 49128, 5, 20180917220409, 20171207144549, , 20171205092354, 
6022409, 50.7026391897, 4.73891557988, , 49115, 2, 20180917220409, 20171207144549, , 20171205092354, 
6022426, 50.7020138832, 4.73891795098, , 49538, 7, 20180917220409, 20171207144549, , 20171205092354, 
6001815, 50.7031456482, 4.73901238016, , 14931, 1, 20180917220409, 20171208110831, , 20171205092354, 
6022422, 50.702148268, 4.73902753046, , 1426163, 3, 20180917220409, 20171207144549, , 20171205092354, 
6022393, 50.7022400882, 4.73903419692, , 49101, 1, 20180917220409, 20171207144549, , 20171205092354, 
6001906, 50.7029684873, 4.73905215419, , 15022, 1A, 20180917220409, 20171208110831, , 20171205092354, 
6001913, 50.7034352339, 4.73923063919, , 15028, 3, 20180917220409, 20171208110831, , 20171205092354, 
6001919, 50.7036796952, 4.73946639961, , 15033, 5, 20180917220409, 20171208110831, , 20171205092354, 
6022561, 50.6794809034, 4.72132971176, , 49670, 7, 20180917220409, 20180123134155, , 20171205092354, 
6022560, 50.679919346, 4.72135298641, , 49669, 6, 20181002220242, 20180123134155, , 20171208102722, 
6023133, 50.6800757254, 4.71936853646, , 1424878, 1, 20180917220409, 20170418150759, , 20171205092354, 
6022559, 50.6801252132, 4.72141037135, , 49668, 5, 20180917220409, 20180123134155, , 20171205092354, 
6022558, 50.6802286407, 4.72152617912, , 49667, 4, 20180917220409, 20180123134155, , 20171205092354, 
6019833, 50.6809290714, 4.72179663017, , 22426, 3, 20180917220409, , , 20171205092354, 
6019828, 50.6810592834, 4.72202193064, , 22421, 2, 20180917220409, , , 20171205092354, 
6019848, 50.6813753623, 4.72129698894, , 22440, 7, 20180917220409, , , 20171205092354, 
6018639, 50.6815132389, 4.72435277811, , 17980, 33, 20181120221400, 20181120100813, , 20181120111719, 
6020238, 50.6815452968, 4.7230648591, , 24052, 1, 20180917220409, 20171205113220, , 20171205092354, 
6019850, 50.6816063345, 4.72117723527, , 22442, 9, 20180917220409, , , 20171205092354, 
6019823, 50.6817365218, 4.72090079504, , 22416, 11, 20180917220409, , , 20171205092354, 
6020240, 50.6817342947, 4.72297768212, , 24054, 1A, 20180917220409, 20171205113220, , 20171205092354, 
6019849, 50.6817899445, 4.72139725038, , 22441, 8, 20180917220409, , , 20171205092354, 
6019826, 50.681862848, 4.72071233102, , 22419, 15, 20180917220409, , , 20171205092354, 
6020241, 50.6818838725, 4.72285583219, , 24055, 1B, 20180917220409, 20171205113220, , 20171205092354, 
6019825, 50.6819106134, 4.72083335837, , 22418, 13, 20180917220409, , , 20171205092354, 
6019822, 50.6819355342, 4.72115376687, , 22415, 10, 20180917220409, , , 20171205092354, 
6020574, 50.6819677779, 4.72434430246, , 16557, 1, 20180917220409, , , 20171205092354, 
6019827, 50.6820403274, 4.7204614055, , 22420, 17, 20180917220409, , , 20171205092354, 
6019824, 50.6820522895, 4.72100240726, , 22417, 12, 20180917220409, , , 20171205092354, 
6020242, 50.6821503545, 4.72267367596, , 24056, 1C, 20180917220409, 20171205113220, , 20171205092354, 
6020243, 50.6822408258, 4.72230117685, , 24057, 2, 20180917220409, 20171205113220, , 20171205092354, 
6020245, 50.682329447, 4.72201524923, , 24059, 3, 20181002220242, 20171205113220, , 20171208102722, 
6019829, 50.6823596934, 4.72004573432, , 22422, 21, 20180917220409, , , 20171205092354, 
6020577, 50.6823773717, 4.72416405953, , 16559, 2, 20180917220409, , , 20171205092354, 
6020579, 50.682463051, 4.72479864887, , 16972, 4, 20181002220242, , , 20171208102722, 
6018635, 50.6828055213, 4.72363031541, , 17976, 29, 20181120221400, 20181120100813, , 20181120111719, 
6019831, 50.682846761, 4.71936624912, , 22424, 25, 20180917220409, , , 20171205092354, 
6020585, 50.6849580732, 4.71887761678, , 16978, 2, 20180917220409, , , 20171205092354, 
6018661, 50.6854948748, 4.72180004083, , 18002, 5A, 20181120221400, 20181120100813, , 20181120111719, 
6018653, 50.6856981339, 4.7217049376, , 17994, 5, 20181120221400, 20181120100813, , 20181120111719, 
6020248, 50.6857298535, 4.72025372178, , 24062, 5, 20180917220409, 20171205113220, , 20171205092354, 
6018636, 50.6858427974, 4.72148041017, , 17977, 3, 20181120221400, 20181120100813, , 20181120111719, 
6018625, 50.6858979601, 4.72077652094, , 17966, 1, 20181120221400, 20181120100813, , 20181120111719, 
6020249, 50.686046503, 4.71996419764, , 24063, 6, 20180917220409, 20171205113220, , 20171205092354, 
6000966, 50.6862696527, 4.72017271046, , 13967, 1, 20180917220409, 20170516151523, , 20171205092354, 
6000969, 50.6862931991, 4.72035772222, , 13970, 2, 20180917220409, 20170516151523, , 20171205092354, 
6000970, 50.6863314547, 4.72087375192, , 13971, 3, 20180917220409, 20170516151523, , 20171205092354, 
6020251, 50.6863647558, 4.71990346447, , 24065, 9, 20180917220409, 20171205113220, , 20171205092354, 
6020250, 50.6863713814, 4.7194779298, , 24064, 8, 20180917220409, 20171205113220, , 20171205092354, 
6000973, 50.6864601625, 4.72112826409, , 13974, 5, 20180917220409, 20170516151523, , 20171205092354, 
6021976, 50.6865916698, 4.71877043255, , 47470, 3, 20180917220409, , , 20171205092354, 
6000972, 50.686725259, 4.7206449169, , 13973, 4A, 20180917220409, 20170516151523, , 20171205092354, 
6020239, 50.6868074669, 4.71948761608, , 24053, 10, 20180917220409, 20171205113220, , 20171205092354, 
6000975, 50.6868274417, 4.72119552217, , 13976, 7, 20180917220409, 20170516151523, , 20171205092354, 
6021264, 50.6868617049, 4.71811530838, , 18736, 1, 20181116220845, 20180123140417, , 20171208094602, 
5999442, 50.6868810657, 4.72017353427, , 11660, 1, 20180917220409, 20170516152254, , 20171205092354, 
